t_wall,t_sim,exp_id,gt_x,gt_y,gt_z,gt_dyaw_deg,vslam_x,vslam_y,vslam_z,vslam_dyaw_deg,pos_error_m,yaw_error_deg,vo_state,feature_count,msg_age_s
1788529047.484292,34.192000,mini_dose_none_r3,-0.00022060144692659378,-5.661323666572571e-05,-3.185868263244629e-05,-0.00011299180673045699,0.0,0.0,0.0,0.0,0.0002299674598958539,0.00011299180673045699,,,1788529013.2922769
1788529047.531772,34.224000,mini_dose_none_r3,-0.001263781450688839,-0.0003776960074901581,-0.00019422173500061035,0.0003984419145544917,0.0,0.0,0.0,0.0,0.0013332366299820294,0.0003984419145544917,1,381,1788529013.3077543
1788529047.579923,34.256000,mini_dose_none_r3,-0.00200149929150939,-0.0007106587290763855,-0.00035384297370910645,0.00063047628108606,0.0,0.0,0.0,0.0,0.002153192999516847,0.00063047628108606,1,381,1788529013.3239067
1788529047.627257,34.288000,mini_dose_none_r3,-0.0026569743640720844,-0.0010947436094284058,-0.0005617737770080566,0.0002233340373828322,0.0,0.0,0.0,0.0,0.0029280652517070876,0.0002233340373828322,1,381,1788529013.3392324
1788529047.674569,34.324000,mini_dose_none_r3,-0.0033729656133800745,-0.001611996442079544,-0.0008330345153808594,0.0006156948687914963,0.0,0.0,0.0,0.0,0.003830062148599857,0.0006156948687914963,1,381,1788529013.3505516
1788529047.720767,34.356000,mini_dose_none_r3,-0.003854556940495968,-0.0020807385444641113,-0.001061171293258667,0.00042076369415073293,0.0,0.0,0.0,0.0,0.004507013047638151,0.00042076369415073293,1,381,1788529013.3647492
1788529047.766502,34.388000,mini_dose_none_r3,-0.004181355470791459,-0.0024648532271385193,-0.0012301504611968994,0.0006872955498041891,0.0,0.0,0.0,0.0,0.005007245266774514,0.0006872955498041891,1,381,1788529013.3784804
1788529047.809946,34.420000,mini_dose_none_r3,-0.004647659370675683,-0.0031790919601917267,-0.0015157759189605713,0.0013568316394724734,0.0,0.0,0.0,0.0,0.005831375476993908,0.0013568316394724734,1,381,1788529013.389927
1788529047.854762,34.456000,mini_dose_none_r3,-0.005017643212340772,-0.0037741325795650482,-0.0017322897911071777,0.0006391061930455668,0.0,0.0,0.0,0.0,0.006513190313115217,0.0006391061930455668,1,381,1788529013.398737
1788529047.900455,34.488000,mini_dose_none_r3,-0.005446762894280255,-0.004355315119028091,-0.0019019842147827148,0.00036261192286495296,0.0,0.0,0.0,0.0,0.0072286609939756835,0.00036261192286495296,1,381,1788529013.4124296
1788529047.946924,34.520000,mini_dose_none_r3,-0.00593762518838048,-0.0048940591514110565,-0.0020285844802856445,0.0013500282893157355,0.0,0.0,0.0,0.0,0.007957534973146925,0.0013500282893157355,1,381,1788529013.4269068
1788529047.991407,34.552000,mini_dose_none_r3,-0.006617108447244391,-0.005477443337440491,-0.0021372735500335693,0.0015036769910779266,0.0,0.0,0.0,0.0,0.008851917755217644,0.0015036769910779266,1,381,1788529013.4393833
1788529048.038211,34.588000,mini_dose_none_r3,-0.007053926296066493,-0.005772989243268967,-0.002215057611465454,0.0006904676612551901,0.0,0.0,0.0,0.0,0.009380392380670895,0.0006904676612551901,1,381,1788529013.4501941
1788529048.085755,34.620000,mini_dose_none_r3,-0.007691207458265126,-0.0060860514640808105,-0.0023297369480133057,0.0012371591945305163,0.0,0.0,0.0,0.0,0.01008079207386263,0.0012371591945305163,1,381,1788529013.4657369
1788529048.131985,34.652000,mini_dose_none_r3,-0.008400413440540433,-0.006308980286121368,-0.0024133026599884033,0.0019032279135797233,0.0,0.0,0.0,0.0,0.010779341721616749,0.0019032279135797233,1,381,1788529013.479968
1788529048.177357,34.684000,mini_dose_none_r3,-0.0094377426430583,-0.006390955299139023,-0.00260239839553833,0.002839568234722459,0.0,0.0,0.0,0.0,0.0116913546367089,0.002839568234722459,1,381,1788529013.4933379
1788529048.224865,34.720000,mini_dose_none_r3,-0.010337477549910545,-0.006314478814601898,-0.0028038322925567627,0.0024907644661186917,0.0,0.0,0.0,0.0,0.012433726726920809,0.0024907644661186917,1,381,1788529013.5048473
1788529048.273398,34.752000,mini_dose_none_r3,-0.01103109261021018,-0.006189554929733276,-0.0029694736003875732,0.0025077264662206156,0.0,0.0,0.0,0.0,0.01299281985816081,0.0025077264662206156,1,381,1788529013.521381
1788529048.319092,34.784000,mini_dose_none_r3,-0.01217777794227004,-0.005849145352840424,-0.003236323595046997,0.001930247681904481,0.0,0.0,0.0,0.0,0.013891888546261498,0.001930247681904481,1,381,1788529013.535074
1788529048.365854,34.816000,mini_dose_none_r3,-0.01305960863828659,-0.005515735596418381,-0.003445744514465332,0.00093282977159677,0.0,0.0,0.0,0.0,0.014589375319518464,0.00093282977159677,1,381,1788529013.5498366
1788529048.411498,34.852000,mini_dose_none_r3,-0.013906175270676613,-0.00515100359916687,-0.0037521421909332275,0.00025666975200070824,0.0,0.0,0.0,0.0,0.015296833651392991,0.00025666975200070824,1,381,1788529013.5594802
1788529048.458738,34.884000,mini_dose_none_r3,-0.014947614166885614,-0.004626385867595673,-0.004220008850097656,-0.0015164098314848025,0.0,0.0,0.0,0.0,0.016206267003010626,0.0015164098314848025,1,381,1788529013.5747154
1788529048.507704,34.916000,mini_dose_none_r3,-0.015745123382657766,-0.004189677536487579,-0.004644066095352173,-0.001253232915610027,0.0,0.0,0.0,0.0,0.016941949654418895,0.001253232915610027,1,381,1788529013.5916877
1788529048.552685,34.948000,mini_dose_none_r3,-0.016328040976077318,-0.0038614869117736816,-0.004991382360458374,-0.001307859390637691,0.0,0.0,0.0,0.0,0.017505139278353496,0.001307859390637691,1,381,1788529013.6046665
1788529048.599364,34.984000,mini_dose_none_r3,-0.01727902377024293,-0.0033166371285915375,-0.0055900514125823975,-0.0020217727386454398,0.0,0.0,0.0,0.0,0.01846113266001538,0.0020217727386454398,1,381,1788529013.6153474
1788529048.643038,35.016000,mini_dose_none_r3,-0.017965033184736967,-0.0028970055282115936,-0.006020098924636841,-0.002520560328785247,0.0,0.0,0.0,0.0,0.01916707200961072,0.002520560328785247,1,381,1788529013.6270204
1788529048.688231,35.048000,mini_dose_none_r3,-0.01855577388778329,-0.0025144852697849274,-0.0064258873462677,-0.00325492439924549,0.0,0.0,0.0,0.0,0.019797257611432674,0.00325492439924549,1,381,1788529013.6402125
1788529048.734113,35.080000,mini_dose_none_r3,-0.019183123018592596,-0.002080656588077545,-0.006839066743850708,-0.0038967778433644223,0.0,0.0,0.0,0.0,0.020471789724174395,0.0038967778433644223,1,381,1788529013.6540968
1788529048.782747,35.116000,mini_dose_none_r3,-0.019636099692434072,-0.0018109045922756195,-0.007109731435775757,-0.00385556599721678,0.0,0.0,0.0,0.0,0.020961967170625765,0.00385556599721678,1,381,1788529013.6667287
1788529048.828820,35.148000,mini_dose_none_r3,-0.01995810540392995,-0.00164761021733284,-0.0073001086711883545,-0.0036712550006816483,0.0,0.0,0.0,0.0,0.021315069255195884,0.0036712550006816483,1,381,1788529013.6808033
1788529048.877103,35.180000,mini_dose_none_r3,-0.020373806823045015,-0.0014521516859531403,-0.007526308298110962,-0.002530243961022566,0.0,0.0,0.0,0.0,0.02176800554896994,0.002530243961022566,1,381,1788529013.697086
1788529048.922599,35.212000,mini_dose_none_r3,-0.020836296025663614,-0.0012011080980300903,-0.007718294858932495,-0.0021989589652142445,0.0,0.0,0.0,0.0,0.022252325008000007,0.0021989589652142445,1,381,1788529013.710576
1788529048.968415,35.248000,mini_dose_none_r3,-0.02116503706201911,-0.0009538717567920685,-0.007778286933898926,-0.0027693871485888573,0.0,0.0,0.0,0.0,0.022569235981554865,0.0027693871485888573,1,381,1788529013.7203972
1788529049.015241,35.280000,mini_dose_none_r3,-0.021465445403009653,-0.0006251297891139984,-0.0078144371509552,-0.0023527402635656024,0.0,0.0,0.0,0.0,0.022852167546844538,0.0023527402635656024,1,381,1788529013.7352233
