t_wall,t_sim,exp_id,gt_x,gt_y,gt_z,gt_dyaw_deg,vslam_x,vslam_y,vslam_z,vslam_dyaw_deg,pos_error_m,yaw_error_deg,vo_state,feature_count,msg_age_s
1788594949.570772,35.512000,gate_sweep_extreme_r10,-0.00011893268674612045,2.2042542695999146e-05,0.00029659271240234375,-0.000580852993968002,0.0,0.0,0.0,0.0,0.00032030937344282507,0.000580852993968002,,,1788594914.058755
1788594949.665146,35.544000,gate_sweep_extreme_r10,-0.0003150925040245056,-4.728138446807861e-05,0.0009620189666748047,-2.397691215426203e-05,0.0,0.0,0.0,0.0,0.001013409743219252,2.397691215426203e-05,1,378,1788594914.1211267
1788594949.710963,35.576000,gate_sweep_extreme_r10,-0.000507798045873642,-0.00020181015133857727,0.0016505271196365356,-0.0002664034852883431,0.0,0.0,0.0,0.0,0.0017386276097060198,0.0002664034852883431,1,378,1788594914.1349418
1788594949.755131,35.608000,gate_sweep_extreme_r10,-0.0007835878059267998,-0.0004991255700588226,0.002579733729362488,-0.0005293078208245059,0.0,0.0,0.0,0.0,0.002741926749330516,0.0005293078208245059,1,378,1788594914.1471117
1788594949.799591,35.644000,gate_sweep_extreme_r10,-0.0010721245780587196,-0.0008150190114974976,0.0033644437789916992,0.00023251987815161215,0.0,0.0,0.0,0.0,0.0036239742054788265,0.00023251987815161215,1,378,1788594914.1555667
1788594949.848405,35.676000,gate_sweep_extreme_r10,-0.0013140467926859856,-0.0010853596031665802,0.003950342535972595,0.00016770767262780397,0.0,0.0,0.0,0.0,0.004302316886640108,0.00016770767262780397,1,378,1788594914.1723852
1788594949.892416,35.708000,gate_sweep_extreme_r10,-0.0016509192064404488,-0.0014647170901298523,0.0047303736209869385,-0.00020071209475064895,0.0,0.0,0.0,0.0,0.005219900858679358,0.00020071209475064895,1,378,1788594914.1843936
1788594949.937097,35.740000,gate_sweep_extreme_r10,-0.0020810915157198906,-0.001948133111000061,0.005724668502807617,-0.0005454078077658329,0.0,0.0,0.0,0.0,0.006395153945137966,0.0005454078077658329,1,378,1788594914.1970773
1788594949.990297,35.776000,gate_sweep_extreme_r10,-0.0024152854457497597,-0.002363629639148712,0.006524220108985901,-0.0005044057430078729,0.0,0.0,0.0,0.0,0.007347502765294402,0.0005044057430078729,1,378,1788594914.2142808
1788594950.033013,35.808000,gate_sweep_extreme_r10,-0.0027116117998957634,-0.002805132418870926,0.007328256964683533,0.00010712283630260487,0.0,0.0,0.0,0.0,0.008302105551073613,0.00010712283630260487,1,378,1788594914.2249932
1788594950.078386,35.840000,gate_sweep_extreme_r10,-0.0029235845431685448,-0.0031589046120643616,0.007901430130004883,0.00090317868469696,0.0,0.0,0.0,0.0,0.008997700985725438,0.00090317868469696,1,378,1788594914.2383666
1788594950.124261,35.872000,gate_sweep_extreme_r10,-0.0032826466485857964,-0.0038466602563858032,0.008813470602035522,0.0008347734294304128,0.0,0.0,0.0,0.0,0.010161192262745256,0.0008347734294304128,1,378,1788594914.2522397
