t_wall,t_sim,exp_id,gt_x,gt_y,gt_z,gt_dyaw_deg,vslam_x,vslam_y,vslam_z,vslam_dyaw_deg,pos_error_m,yaw_error_deg,vo_state,feature_count,msg_age_s
1788691322.238768,36.336000,gate_sweep_poor_low_r17,-0.0007443972863256931,0.007946986705064774,0.003988057374954224,0.008081297587675269,0.0,0.0,0.0,0.0,0.008922630029105325,0.008081297587675269,1,112,1788691285.902748
1788691322.286641,36.368000,gate_sweep_poor_low_r17,-0.0008208076469600201,0.00879795104265213,0.0046711266040802,0.00866486816120791,0.0,0.0,0.0,0.0,0.009994853250226216,0.00866486816120791,1,112,1788691285.9186232
1788691322.338829,36.400000,gate_sweep_poor_low_r17,-0.000981639139354229,0.009712807834148407,0.0056660473346710205,0.008873640770456026,0.0,0.0,0.0,0.0,0.011287441863493222,0.008873640770456026,1,112,1788691285.9388132
1788691322.388043,36.436000,gate_sweep_poor_low_r17,-0.001139199361205101,0.010313786566257477,0.006555467844009399,0.00960811543036181,0.0,0.0,0.0,0.0,0.012273798400361828,0.00960811543036181,1,112,1788691285.9520254
1788691322.434481,36.468000,gate_sweep_poor_low_r17,-0.0012752669863402843,0.010681422427296638,0.0072206854820251465,0.009778841820622629,0.0,0.0,0.0,0.0,0.012955978920449576,0.009778841820622629,1,112,1788691285.9664629
1788691322.482326,36.500000,gate_sweep_poor_low_r17,-0.0014459970407187939,0.011123400181531906,0.008158296346664429,0.010209659869497291,0.0,0.0,0.0,0.0,0.013870066269498127,0.010209659869497291,1,112,1788691285.9823096
1788691322.584662,36.532000,gate_sweep_poor_low_r17,-0.0016389964148402214,0.011603232473134995,0.00926557183265686,0.011268904887215917,0.0,0.0,0.0,0.0,0.01493894689928302,0.011268904887215917,1,112,1788691286.0526447
1788691322.636759,36.568000,gate_sweep_poor_low_r17,-0.0017996546812355518,0.011926563456654549,0.009959578514099121,0.011808426276081009,0.0,0.0,0.0,0.0,0.015642086722550977,0.011808426276081009,1,112,1788691286.0687397
1788691322.686099,36.600000,gate_sweep_poor_low_r17,-0.0020087636075913906,0.012186704203486443,0.010637670755386353,0.011599748676072908,0.0,0.0,0.0,0.0,0.016300642001910837,0.01159974867607291,1,112,1788691286.0860798
1788691322.734001,36.632000,gate_sweep_poor_low_r17,-0.0021953657269477844,0.012348823249340057,0.011138290166854858,0.011739975901407705,0.0,0.0,0.0,0.0,0.01677422350392274,0.011739975901407705,1,112,1788691286.1019828
1788691322.779146,36.664000,gate_sweep_poor_low_r17,-0.002559015527367592,0.01254948414862156,0.011927992105484009,0.011131712754476266,0.0,0.0,0.0,0.0,0.01750186014497605,0.011131712754476266,1,112,1788691286.1151302
1788691322.823833,36.700000,gate_sweep_poor_low_r17,-0.0029367636889219284,0.012678505852818489,0.01249539852142334,0.011312817739938768,0.0,0.0,0.0,0.0,0.018041731508746925,0.01131281773993877,1,112,1788691286.1238024
1788691322.872192,36.732000,gate_sweep_poor_low_r17,-0.003390423022210598,0.012786021456122398,0.012985408306121826,0.01090629552450983,0.0,0.0,0.0,0.0,0.018536400454852494,0.01090629552450983,1,112,1788691286.1401727
1788691322.917684,36.764000,gate_sweep_poor_low_r17,-0.0040596527978777885,0.012918863445520401,0.01355201005935669,0.010496408349221517,0.0,0.0,0.0,0.0,0.019158152056297735,0.010496408349221517,1,112,1788691286.1536663
1788691322.961255,36.796000,gate_sweep_poor_low_r17,-0.00464215874671936,0.013020424172282219,0.013951778411865234,0.009765229904636802,0.0,0.0,0.0,0.0,0.019640091759197127,0.009765229904636802,1,112,1788691286.1652396
1788691323.006656,36.832000,gate_sweep_poor_low_r17,-0.00529873464256525,0.013007385656237602,0.014423131942749023,0.009751247621906623,0.0,0.0,0.0,0.0,0.020131949867321943,0.009751247621906623,1,112,1788691286.1746373
1788691323.054536,36.864000,gate_sweep_poor_low_r17,-0.0060739051550626755,0.013019595295190811,0.014884978532791138,0.009412704246942457,0.0,0.0,0.0,0.0,0.02068730942884803,0.009412704246942459,1,112,1788691286.1905167
1788691323.099933,36.896000,gate_sweep_poor_low_r17,-0.00664692185819149,0.012978695333003998,0.015200138092041016,0.008931103621952598,0.0,0.0,0.0,0.0,0.021063530111378764,0.008931103621952598,1,112,1788691286.2039175
1788691323.149297,36.928000,gate_sweep_poor_low_r17,-0.007041617296636105,0.012951124459505081,0.01539456844329834,0.009522152641333938,0.0,0.0,0.0,0.0,0.021314519381709564,0.009522152641333938,1,112,1788691286.2212775
1788691323.197173,36.964000,gate_sweep_poor_low_r17,-0.0077330609783530235,0.013198543339967728,0.01565462350845337,0.010027705255900453,0.0,0.0,0.0,0.0,0.02188764527269559,0.010027705255900451,1,112,1788691286.2331545
1788691323.241459,36.996000,gate_sweep_poor_low_r17,-0.008322443813085556,0.013562574982643127,0.0160980224609375,0.010929751909553828,0.0,0.0,0.0,0.0,0.022635212354529203,0.010929751909553828,1,112,1788691286.2454424
1788691323.286059,37.028000,gate_sweep_poor_low_r17,-0.008881681598722935,0.013953618705272675,0.016683071851730347,0.01111422873815899,0.0,0.0,0.0,0.0,0.02349282080558285,0.01111422873815899,1,112,1788691286.2580433
