t_wall,t_sim,exp_id,gt_x,gt_y,gt_z,gt_dyaw_deg,vslam_x,vslam_y,vslam_z,vslam_dyaw_deg,pos_error_m,yaw_error_deg,vo_state,feature_count,msg_age_s
1788603959.610073,37.292000,gate_sweep_medium_r08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,380,1788603922.3180575
1788603959.617365,37.324000,gate_sweep_medium_r08,0.0002546291798353195,6.124936044216156e-05,-3.796815872192383e-05,-0.0010352543712971124,0.0,0.0,0.0,0.0,0.00026463008985169186,0.0010352543712971124,1,380,1788603922.293349
1788603959.624653,37.360000,gate_sweep_medium_r08,0.00037874653935432434,9.237788617610931e-05,-6.16610050201416e-05,-0.0010183005117290818,0.0,0.0,0.0,0.0,0.0003946956985670567,0.0010183005117290818,1,380,1788603922.2646308
1788603959.631754,37.392000,gate_sweep_medium_r08,0.0004995223134756088,0.0001243390142917633,-8.791685104370117e-05,-0.0015578331522031336,0.0,0.0,0.0,0.0,0.0005222184455115619,0.0015578331522031336,1,380,1788603922.2397387
1788603959.648131,37.424000,gate_sweep_medium_r08,0.0004995223134756088,0.0001243390142917633,-8.791685104370117e-05,-0.0015578331522031336,0.0,0.0,0.0,0.0,0.0005222184455115619,0.0015578331522031336,1,380,1788603922.2241156
1788603959.671729,37.456000,gate_sweep_medium_r08,0.0008608866482973099,0.00021618138998746872,-0.00015732645988464355,-0.003409847125423453,0.0,0.0,0.0,0.0,0.0009014498486179497,0.0034098471254234526,1,380,1788603922.215711
1788603959.696645,37.492000,gate_sweep_medium_r08,0.000978674739599228,0.00024709291756153107,-0.00017854571342468262,-0.0038334842618933935,0.0,0.0,0.0,0.0,0.001025054987608477,0.0038334842618933935,1,380,1788603922.2046263
1788603959.739643,37.524000,gate_sweep_medium_r08,0.0014562467113137245,0.00035306066274642944,-0.00014960765838623047,-0.005214024266505326,0.0,0.0,0.0,0.0,0.0015058847124659967,0.005214024266505326,1,380,1788603922.2156243
1788603959.785303,37.556000,gate_sweep_medium_r08,0.0018144818022847176,0.0004304591566324234,-0.00010263919830322266,-0.005815600784280384,0.0,0.0,0.0,0.0,0.0018676654147302247,0.005815600784280384,1,380,1788603922.2292843
1788603959.830868,37.588000,gate_sweep_medium_r08,0.002470584586262703,0.0005678534507751465,5.653500556945801e-05,-0.007239930513227182,0.0,0.0,0.0,0.0,0.0025356344267837253,0.007239930513227182,1,380,1788603922.2428422
