t_wall,gpu_util_pct,mem_used_mib,mem_total_mib,temp_c
1788602503.303473,2.0,620.0,8188.0,63.0
1788602503.503666,2.0,620.0,8188.0,63.0
1788602503.703859,2.0,620.0,8188.0,63.0
1788602503.904032,2.0,620.0,8188.0,63.0
1788602504.104232,2.0,620.0,8188.0,63.0
1788602504.304425,2.0,620.0,8188.0,63.0
1788602504.504619,2.0,622.0,8188.0,63.0
1788602504.704814,2.0,791.0,8188.0,63.0
1788602504.904871,2.0,791.0,8188.0,63.0
1788602505.105062,2.0,791.0,8188.0,73.0
1788602505.305255,2.0,793.0,8188.0,73.0
1788602505.505862,2.0,791.0,8188.0,73.0
1788602505.706038,100.0,793.0,8188.0,74.0
1788602505.906233,100.0,791.0,8188.0,74.0
1788602506.106421,100.0,791.0,8188.0,74.0
1788602506.306617,100.0,793.0,8188.0,74.0
1788602506.506818,100.0,791.0,8188.0,74.0
1788602506.706875,100.0,793.0,8188.0,75.0
1788602506.907069,100.0,793.0,8188.0,75.0
1788602507.107261,100.0,793.0,8188.0,75.0
1788602507.307452,100.0,791.0,8188.0,75.0
1788602507.507644,100.0,791.0,8188.0,75.0
1788602507.707838,100.0,791.0,8188.0,76.0
1788602507.907871,100.0,793.0,8188.0,76.0
1788602508.108064,100.0,791.0,8188.0,76.0
1788602508.308259,100.0,791.0,8188.0,76.0
1788602508.508454,100.0,793.0,8188.0,76.0
1788602508.708644,100.0,795.0,8188.0,76.0
1788602508.908839,100.0,791.0,8188.0,76.0
1788602509.108866,100.0,791.0,8188.0,76.0
1788602509.309065,100.0,793.0,8188.0,76.0
1788602509.509260,100.0,791.0,8188.0,76.0
1788602509.709453,100.0,791.0,8188.0,76.0
1788602509.909650,100.0,793.0,8188.0,76.0
1788602510.109846,100.0,793.0,8188.0,76.0
1788602510.310036,100.0,791.0,8188.0,76.0
1788602510.510230,100.0,791.0,8188.0,76.0
1788602510.710424,100.0,793.0,8188.0,77.0
1788602510.910618,100.0,793.0,8188.0,77.0
1788602511.110812,100.0,791.0,8188.0,77.0
1788602511.310862,100.0,791.0,8188.0,77.0
1788602511.511058,100.0,793.0,8188.0,77.0
1788602511.711256,100.0,791.0,8188.0,77.0
1788602511.911455,100.0,791.0,8188.0,77.0
1788602512.111648,100.0,793.0,8188.0,77.0
1788602512.311845,100.0,791.0,8188.0,77.0
1788602512.511877,100.0,791.0,8188.0,77.0
1788602512.712075,100.0,791.0,8188.0,77.0
1788602512.912270,100.0,795.0,8188.0,77.0
1788602513.112809,100.0,793.0,8188.0,78.0
1788602513.312878,100.0,795.0,8188.0,78.0
1788602513.513072,100.0,893.0,8188.0,78.0
1788602513.713264,100.0,893.0,8188.0,77.0
1788602513.913456,100.0,957.0,8188.0,77.0
1788602514.113665,100.0,957.0,8188.0,78.0
1788602514.313867,100.0,957.0,8188.0,78.0
1788602514.514061,100.0,957.0,8188.0,78.0
1788602514.714252,100.0,957.0,8188.0,78.0
1788602514.914445,100.0,957.0,8188.0,78.0
1788602515.114636,100.0,957.0,8188.0,79.0
1788602515.314837,100.0,957.0,8188.0,79.0
1788602515.514880,100.0,957.0,8188.0,79.0
1788602515.715075,100.0,957.0,8188.0,78.0
1788602515.915274,100.0,959.0,8188.0,78.0
1788602516.115468,100.0,957.0,8188.0,78.0
1788602516.315662,100.0,957.0,8188.0,78.0
1788602516.515859,100.0,959.0,8188.0,78.0
1788602516.716053,100.0,961.0,8188.0,78.0
1788602516.916242,100.0,959.0,8188.0,78.0
1788602517.116434,100.0,959.0,8188.0,79.0
1788602517.316625,100.0,959.0,8188.0,79.0
1788602517.516817,100.0,959.0,8188.0,79.0
1788602517.716884,100.0,959.0,8188.0,79.0
1788602517.917078,100.0,959.0,8188.0,79.0
1788602518.117272,100.0,959.0,8188.0,79.0
1788602518.317476,100.0,959.0,8188.0,79.0
1788602518.517669,100.0,961.0,8188.0,79.0
1788602518.717868,100.0,959.0,8188.0,79.0
1788602518.918061,100.0,959.0,8188.0,79.0
1788602519.118255,100.0,959.0,8188.0,79.0
1788602519.318452,100.0,959.0,8188.0,79.0
1788602519.518645,100.0,959.0,8188.0,79.0
1788602519.718839,100.0,961.0,8188.0,79.0
1788602519.918870,100.0,959.0,8188.0,79.0
1788602520.119061,100.0,959.0,8188.0,79.0
1788602520.319255,100.0,959.0,8188.0,79.0
1788602520.519451,100.0,961.0,8188.0,79.0
1788602520.719643,100.0,961.0,8188.0,79.0
1788602520.919843,100.0,959.0,8188.0,79.0
1788602521.119867,100.0,959.0,8188.0,79.0
1788602521.320059,100.0,959.0,8188.0,79.0
1788602521.520251,100.0,961.0,8188.0,79.0
1788602521.720444,100.0,959.0,8188.0,79.0
1788602521.920641,100.0,959.0,8188.0,79.0
1788602522.120835,100.0,959.0,8188.0,80.0
1788602522.320865,100.0,959.0,8188.0,80.0
1788602522.521057,100.0,959.0,8188.0,80.0
1788602522.721254,100.0,961.0,8188.0,80.0
1788602522.921448,100.0,991.0,8188.0,80.0
1788602523.121641,100.0,995.0,8188.0,79.0
1788602523.321832,100.0,1123.0,8188.0,79.0
1788602523.521872,100.0,1119.0,8188.0,79.0
1788602523.722070,100.0,1119.0,8188.0,80.0
1788602523.922262,100.0,1119.0,8188.0,80.0
1788602524.122455,100.0,1119.0,8188.0,79.0
1788602524.322653,100.0,1119.0,8188.0,79.0
1788602524.522846,100.0,1119.0,8188.0,79.0
1788602524.722877,100.0,1119.0,8188.0,80.0
1788602524.923070,100.0,1119.0,8188.0,80.0
1788602525.123259,100.0,1119.0,8188.0,80.0
1788602525.323451,100.0,1119.0,8188.0,80.0
1788602525.523642,100.0,1119.0,8188.0,80.0
1788602525.723837,100.0,1119.0,8188.0,80.0
1788602525.923988,100.0,1119.0,8188.0,80.0
1788602526.124182,100.0,1119.0,8188.0,80.0
1788602526.324375,100.0,1119.0,8188.0,80.0
1788602526.524570,100.0,1119.0,8188.0,80.0
1788602526.724762,100.0,1119.0,8188.0,80.0
1788602526.924876,100.0,1119.0,8188.0,80.0
1788602527.125068,100.0,1119.0,8188.0,80.0
1788602527.325263,100.0,1119.0,8188.0,80.0
1788602527.525459,100.0,1119.0,8188.0,80.0
1788602527.725655,100.0,1121.0,8188.0,80.0
1788602527.925862,100.0,1119.0,8188.0,80.0
1788602528.126055,100.0,1119.0,8188.0,80.0
1788602528.326251,100.0,1119.0,8188.0,80.0
1788602528.526441,100.0,1121.0,8188.0,80.0
1788602528.726634,100.0,1119.0,8188.0,80.0
1788602528.926831,100.0,1123.0,8188.0,80.0
1788602529.126866,100.0,1121.0,8188.0,81.0
1788602529.327060,100.0,1123.0,8188.0,81.0
1788602529.527256,100.0,1119.0,8188.0,81.0
1788602529.727455,100.0,1119.0,8188.0,80.0
1788602529.927644,100.0,1121.0,8188.0,80.0
1788602530.127837,100.0,1119.0,8188.0,81.0
1788602530.327865,100.0,1123.0,8188.0,81.0
1788602530.528063,100.0,1119.0,8188.0,81.0
1788602530.728263,100.0,1119.0,8188.0,80.0
1788602530.928462,100.0,1119.0,8188.0,80.0
1788602531.128659,100.0,1121.0,8188.0,80.0
1788602531.328875,100.0,1119.0,8188.0,80.0
1788602531.529067,100.0,1119.0,8188.0,80.0
1788602531.729262,100.0,1121.0,8188.0,80.0
1788602531.929454,100.0,1121.0,8188.0,80.0
1788602532.129651,100.0,1119.0,8188.0,81.0
1788602532.329854,100.0,1119.0,8188.0,81.0
1788602532.530048,100.0,1119.0,8188.0,81.0
1788602532.730247,100.0,1119.0,8188.0,80.0
1788602532.930443,100.0,1123.0,8188.0,80.0
1788602533.130639,100.0,1121.0,8188.0,81.0
1788602533.330828,100.0,1121.0,8188.0,81.0
1788602533.530864,100.0,1121.0,8188.0,81.0
1788602533.731058,100.0,1119.0,8188.0,80.0
1788602533.931257,100.0,1119.0,8188.0,80.0
1788602534.131449,100.0,1119.0,8188.0,81.0
1788602534.331643,100.0,1119.0,8188.0,81.0
1788602534.531835,100.0,1121.0,8188.0,81.0
1788602534.731873,100.0,1119.0,8188.0,80.0
1788602534.932065,100.0,1119.0,8188.0,80.0
1788602535.132260,100.0,1121.0,8188.0,81.0
1788602535.332452,100.0,1119.0,8188.0,81.0
1788602535.532642,100.0,1119.0,8188.0,81.0
1788602535.732838,100.0,1119.0,8188.0,81.0
1788602535.932878,100.0,1121.0,8188.0,81.0
1788602536.133092,100.0,1121.0,8188.0,81.0
1788602536.333287,100.0,1119.0,8188.0,81.0
1788602536.533481,100.0,1119.0,8188.0,81.0
1788602536.733678,100.0,1123.0,8188.0,81.0
1788602536.933885,100.0,1119.0,8188.0,81.0
1788602537.134079,100.0,1121.0,8188.0,81.0
1788602537.334276,100.0,1121.0,8188.0,81.0
1788602537.534466,100.0,1121.0,8188.0,81.0
1788602537.734655,100.0,1125.0,8188.0,81.0
1788602537.934858,100.0,1121.0,8188.0,81.0
1788602538.135061,100.0,1121.0,8188.0,81.0
1788602538.335250,100.0,1121.0,8188.0,81.0
1788602538.535441,100.0,1121.0,8188.0,81.0
1788602538.735634,100.0,1123.0,8188.0,81.0
1788602538.935828,100.0,1119.0,8188.0,81.0
1788602539.135868,100.0,1119.0,8188.0,81.0
1788602539.336067,100.0,1119.0,8188.0,81.0
1788602539.536261,100.0,1119.0,8188.0,81.0
1788602539.736456,100.0,1123.0,8188.0,81.0
1788602539.936651,100.0,1119.0,8188.0,81.0
1788602540.136847,100.0,1121.0,8188.0,81.0
1788602540.337044,100.0,1119.0,8188.0,81.0
1788602540.537235,100.0,1121.0,8188.0,81.0
1788602540.737425,100.0,1121.0,8188.0,81.0
1788602540.937620,100.0,1119.0,8188.0,81.0
1788602541.137815,100.0,1121.0,8188.0,81.0
1788602541.337871,100.0,1119.0,8188.0,81.0
1788602541.538062,100.0,1121.0,8188.0,81.0
1788602541.738266,100.0,1119.0,8188.0,81.0
1788602541.938459,100.0,1119.0,8188.0,81.0
1788602542.138654,100.0,1121.0,8188.0,81.0
1788602542.338843,100.0,1121.0,8188.0,81.0
1788602542.538869,100.0,1119.0,8188.0,81.0
1788602542.739062,100.0,1119.0,8188.0,81.0
1788602542.939268,100.0,1119.0,8188.0,81.0
1788602543.139466,100.0,1119.0,8188.0,81.0
1788602543.339657,100.0,1121.0,8188.0,81.0
1788602543.539854,100.0,1121.0,8188.0,81.0
1788602543.740047,100.0,1119.0,8188.0,81.0
1788602543.940242,100.0,1119.0,8188.0,81.0
1788602544.140439,100.0,1121.0,8188.0,81.0
1788602544.340633,100.0,1119.0,8188.0,81.0
1788602544.540828,100.0,948.0,8188.0,81.0
