t_wall,t_sim,exp_id,gt_x,gt_y,gt_z,gt_dyaw_deg,vslam_x,vslam_y,vslam_z,vslam_dyaw_deg,pos_error_m,yaw_error_deg,vo_state,feature_count,msg_age_s
1788686201.682620,37.688000,gate_sweep_poor_medium_r01,-0.020208663307130337,0.005725570023059845,-0.0018681734800338745,0.024106188434324802,0.0,0.0,0.0,0.0,0.02108701725947554,0.024106188434324802,,,1788686163.994602
1788686201.734374,37.720000,gate_sweep_poor_medium_r01,-0.020495464093983173,0.005169425159692764,-0.0013069361448287964,0.022975487955701212,0.0,0.0,0.0,0.0,0.021177702590131867,0.022975487955701212,1,141,1788686164.0143523
1788686201.778261,37.756000,gate_sweep_poor_medium_r01,-0.020770042203366756,0.004674907773733139,-0.0007445067167282104,0.023375118923438958,0.0,0.0,0.0,0.0,0.021302668989443555,0.023375118923438958,1,141,1788686164.02224
1788686201.822268,37.788000,gate_sweep_poor_medium_r01,-0.021059343591332436,0.0042455121874809265,-0.00019866228103637695,0.023142656460989244,0.0,0.0,0.0,0.0,0.021483942676653888,0.023142656460989244,1,141,1788686164.0342457
1788686201.868237,37.820000,gate_sweep_poor_medium_r01,-0.021329821087419987,0.0038907453417778015,0.0003449767827987671,0.02254161267104432,0.0,0.0,0.0,0.0,0.02168451465715989,0.02254161267104432,1,141,1788686164.0482168
1788686201.916298,37.852000,gate_sweep_poor_medium_r01,-0.021613466553390026,0.003634270280599594,0.0010817348957061768,0.023399622281177434,0.0,0.0,0.0,0.0,0.021943564143309703,0.023399622281177434,1,141,1788686164.0642748
1788686201.962826,37.888000,gate_sweep_poor_medium_r01,-0.021712813526391983,0.003573942929506302,0.0015506446361541748,0.023036999337125167,0.0,0.0,0.0,0.0,0.022059552082553092,0.023036999337125167,1,141,1788686164.074807
1788686202.013269,37.920000,gate_sweep_poor_medium_r01,-0.02175848837941885,0.0035246461629867554,0.0021278858184814453,0.02265106246488384,0.0,0.0,0.0,0.0,0.02214458952403627,0.02265106246488384,1,141,1788686164.0932436
1788686202.055197,37.952000,gate_sweep_poor_medium_r01,-0.021751699969172478,0.003501933068037033,0.0027285516262054443,0.02279110664659563,0.0,0.0,0.0,0.0,0.022200112178517875,0.022791106646595626,1,141,1788686164.103176
1788686202.103594,37.984000,gate_sweep_poor_medium_r01,-0.02166911121457815,0.0035541467368602753,0.0035406947135925293,0.021824040819490586,0.0,0.0,0.0,0.0,0.022242276387810518,0.021824040819490586,1,141,1788686164.1195734
1788686202.148705,38.020000,gate_sweep_poor_medium_r01,-0.02155979722738266,0.0037120357155799866,0.00421510636806488,0.020856751493151006,0.0,0.0,0.0,0.0,0.02227938929445104,0.020856751493151006,1,141,1788686164.1286862
1788686202.196818,38.052000,gate_sweep_poor_medium_r01,-0.02145854104310274,0.0038844794034957886,0.00469575822353363,0.020535630964124415,0.0,0.0,0.0,0.0,0.02230713583651186,0.020535630964124415,1,141,1788686164.1447968
1788686202.241605,38.084000,gate_sweep_poor_medium_r01,-0.02125146333128214,0.004206951707601547,0.0054551661014556885,0.021157569251654976,0.0,0.0,0.0,0.0,0.02234014264917286,0.021157569251654976,1,141,1788686164.1575859
1788686202.288070,38.116000,gate_sweep_poor_medium_r01,-0.021040502935647964,0.004537183791399002,0.00602295994758606,0.02156062742503935,0.0,0.0,0.0,0.0,0.022350947341716196,0.021560627425039346,1,141,1788686164.172055
