t_wall,t_sim,exp_id,gt_x,gt_y,gt_z,gt_dyaw_deg,vslam_x,vslam_y,vslam_z,vslam_dyaw_deg,pos_error_m,yaw_error_deg,vo_state,feature_count,msg_age_s
1788692433.546881,34.388000,gate_sweep_poor_high_r19,0.00013363920152187347,0.00022615864872932434,0.00010642409324645996,-2.7467838154528824e-05,0.0,0.0,0.0,0.0,0.0002834312230538637,2.7467838154528824e-05,,,1788692399.158857
1788692433.642930,34.420000,gate_sweep_poor_high_r19,0.00036607030779123306,0.0006776265799999237,0.00023221969604492188,-5.1192407238491424e-05,0.0,0.0,0.0,0.0,0.0008044322466186677,5.1192407238491424e-05,1,118,1788692399.222906
1788692433.686152,34.456000,gate_sweep_poor_high_r19,0.000657486729323864,0.0013168677687644958,0.00031523406505584717,0.00033126149782302424,0.0,0.0,0.0,0.0,0.0015052581291656948,0.00033126149782302424,1,118,1788692399.2301323
1788692433.733289,34.488000,gate_sweep_poor_high_r19,0.0008873343467712402,0.0018434859812259674,0.00038570165634155273,0.0008435252714967715,0.0,0.0,0.0,0.0,0.002081962673450518,0.0008435252714967715,1,118,1788692399.2452714
1788692433.778332,34.520000,gate_sweep_poor_high_r19,0.0010663783177733421,0.0022178813815116882,0.00046962499618530273,0.0010005698694601096,0.0,0.0,0.0,0.0,0.002505335940770288,0.0010005698694601096,1,118,1788692399.2583144
1788692433.821676,34.552000,gate_sweep_poor_high_r19,0.0013725068420171738,0.002800852060317993,0.0006432235240936279,0.0010928759481333402,0.0,0.0,0.0,0.0,0.003184695243994145,0.0010928759481333402,1,118,1788692399.2696567
1788692433.865309,34.588000,gate_sweep_poor_high_r19,0.0015906114131212234,0.003193940967321396,0.0007675737142562866,0.000597573411581832,0.0,0.0,0.0,0.0,0.00364972231506763,0.000597573411581832,1,118,1788692399.2772899
1788692433.908010,34.620000,gate_sweep_poor_high_r19,0.0018005026504397392,0.003533650189638138,0.0008802711963653564,0.00020443112453409894,0.0,0.0,0.0,0.0,0.004062434102372698,0.00020443112453409897,1,118,1788692399.2879906
1788692433.954096,34.652000,gate_sweep_poor_high_r19,0.002035834826529026,0.0038824938237667084,0.0010274797677993774,-0.0004280260403186053,0.0,0.0,0.0,0.0,0.004502676582404311,0.0004280260403186053,1,118,1788692399.3020773
1788692433.997347,34.684000,gate_sweep_poor_high_r19,0.0024006273597478867,0.004332996904850006,0.0012920349836349487,-0.0007593011075686816,0.0,0.0,0.0,0.0,0.005119299590446568,0.0007593011075686816,1,118,1788692399.313328
1788692434.043350,34.720000,gate_sweep_poor_high_r19,0.002658708021044731,0.004603162407875061,0.001408010721206665,-0.0008379163439941409,0.0,0.0,0.0,0.0,0.005499120537456388,0.0008379163439941409,1,118,1788692399.3233345
1788692434.088751,34.752000,gate_sweep_poor_high_r19,0.003017718903720379,0.004934858530759811,0.0015192925930023193,-0.0007388094227043392,0.0,0.0,0.0,0.0,0.005980610845359855,0.0007388094227043392,1,118,1788692399.3367307
1788692434.132236,34.784000,gate_sweep_poor_high_r19,0.0033928249031305313,0.0052590444684028625,0.001614585518836975,-0.0005137034711095529,0.0,0.0,0.0,0.0,0.006463412097459012,0.0005137034711095529,1,118,1788692399.3482153
1788692434.176692,34.816000,gate_sweep_poor_high_r19,0.0038846926763653755,0.005671415477991104,0.0016689300537109375,-0.0013337558956299117,0.0,0.0,0.0,0.0,0.0070739747128459145,0.0013337558956299117,1,118,1788692399.3606706
1788692434.223311,34.852000,gate_sweep_poor_high_r19,0.004331502132117748,0.006001561880111694,0.0016816556453704834,-0.0020786332425906757,0.0,0.0,0.0,0.0,0.007590034349787676,0.0020786332425906757,1,118,1788692399.371294
1788692434.266792,34.884000,gate_sweep_poor_high_r19,0.0046900799497962,0.006186570972204208,0.0016386210918426514,-0.002533041767015376,0.0,0.0,0.0,0.0,0.007934455835924203,0.002533041767015376,1,118,1788692399.3827736
1788692434.310326,34.916000,gate_sweep_poor_high_r19,0.0053111836314201355,0.0063973069190979,0.0015384405851364136,-0.004122087139218705,0.0,0.0,0.0,0.0,0.008455826796818743,0.004122087139218705,1,118,1788692399.3943062
1788692434.353262,34.948000,gate_sweep_poor_high_r19,0.0058191996067762375,0.0065179504454135895,0.0015013962984085083,-0.0049899445842081286,0.0,0.0,0.0,0.0,0.008865717845569342,0.0049899445842081286,1,118,1788692399.405244
1788692434.398152,34.984000,gate_sweep_poor_high_r19,0.006299144588410854,0.00659354031085968,0.0015415549278259277,-0.005211736255211939,0.0,0.0,0.0,0.0,0.009248264051817601,0.005211736255211939,1,118,1788692399.4141326
1788692434.442773,35.016000,gate_sweep_poor_high_r19,0.006838133558630943,0.006642438471317291,0.0014646053314208984,-0.004801503671184282,0.0,0.0,0.0,0.0,0.009645057189448759,0.004801503671184282,1,118,1788692399.4267538
1788692434.485698,35.048000,gate_sweep_poor_high_r19,0.007232455536723137,0.006690032780170441,0.0013087689876556396,-0.004538348565560895,0.0,0.0,0.0,0.0,0.009938703534842025,0.004538348565560895,1,118,1788692399.4376793
1788692434.529433,35.080000,gate_sweep_poor_high_r19,0.007498909253627062,0.0067128986120224,0.0011626631021499634,-0.003861707797400753,0.0,0.0,0.0,0.0,0.01013155630979401,0.003861707797400753,1,118,1788692399.449414
1788692434.579030,35.116000,gate_sweep_poor_high_r19,0.007839336525648832,0.006710659712553024,0.0009042322635650635,-0.004011750212520939,0.0,0.0,0.0,0.0,0.010358850656637837,0.004011750212520938,1,118,1788692399.4630115
1788692434.623498,35.148000,gate_sweep_poor_high_r19,0.007989831268787384,0.006708823144435883,0.0007087141275405884,-0.004127917658004728,0.0,0.0,0.0,0.0,0.010456958802710605,0.004127917658004727,1,118,1788692399.4754794
1788692434.668627,35.180000,gate_sweep_poor_high_r19,0.008017057552933693,0.006723616272211075,0.0005306601524353027,-0.004504097251198807,0.0,0.0,0.0,0.0,0.010476727913827645,0.004504097251198807,1,118,1788692399.4886096
1788692434.711676,35.212000,gate_sweep_poor_high_r19,0.00789377884939313,0.006766192615032196,0.00035324692726135254,-0.0033489443226264013,0.0,0.0,0.0,0.0,0.010402782820883177,0.0033489443226264013,1,118,1788692399.4996572
1788692434.755364,35.248000,gate_sweep_poor_high_r19,0.007751336321234703,0.006783712655305862,0.00023199617862701416,-0.0030857718200264857,0.0,0.0,0.0,0.0,0.010303193406975664,0.0030857718200264857,1,118,1788692399.5073452
1788692434.802771,35.280000,gate_sweep_poor_high_r19,0.0076215630397200584,0.006788775324821472,0.0001806020736694336,-0.0014216758810025102,0.0,0.0,0.0,0.0,0.010208247189814001,0.0014216758810025102,1,118,1788692399.5227516
1788692434.848680,35.312000,gate_sweep_poor_high_r19,0.007418660447001457,0.00679953396320343,0.00013107061386108398,-0.0006193109468227711,0.0,0.0,0.0,0.0,0.01006416238196099,0.0006193109468227711,1,118,1788692399.5366578
1788692434.893873,35.344000,gate_sweep_poor_high_r19,0.007079970557242632,0.006741143763065338,0.00012706220149993896,0.00019733922392146903,0.0,0.0,0.0,0.0,0.00977676567832058,0.00019733922392146903,1,118,1788692399.5498457
1788692434.936515,35.380000,gate_sweep_poor_high_r19,0.006741644814610481,0.00661754235625267,0.0001131892204284668,0.0013217333204529978,0.0,0.0,0.0,0.0,0.009447457512092009,0.0013217333204529978,1,118,1788692399.5564938
1788692434.981665,35.412000,gate_sweep_poor_high_r19,0.006396081764250994,0.006442200392484665,0.00017219781875610352,0.002100765797304978,0.0,0.0,0.0,0.0,0.00907972796512638,0.0021007657973049786,1,118,1788692399.5696442
1788692435.026483,35.444000,gate_sweep_poor_high_r19,0.006154391914606094,0.006306059658527374,0.0002449899911880493,0.002572153710566119,0.0,0.0,0.0,0.0,0.008814927586274182,0.002572153710566119,1,118,1788692399.5824594
1788692435.074659,35.476000,gate_sweep_poor_high_r19,0.005804489366710186,0.006090160459280014,0.0003909170627593994,0.0038599543510091875,0.0,0.0,0.0,0.0,0.008422289912962259,0.0038599543510091884,1,118,1788692399.5986397
1788692435.123320,35.512000,gate_sweep_poor_high_r19,0.005601174663752317,0.00594792515039444,0.0005298852920532227,0.004656656855890304,0.0,0.0,0.0,0.0,0.008187291959573075,0.004656656855890304,1,118,1788692399.6112995
1788692435.170657,35.544000,gate_sweep_poor_high_r19,0.005439987871795893,0.005820266902446747,0.0006621032953262329,0.004926378110164627,0.0,0.0,0.0,0.0,0.007994207630196086,0.004926378110164627,1,118,1788692399.6266403
