t_wall,gpu_util_pct,mem_used_mib,mem_total_mib,temp_c
1788690317.593624,1.0,622.0,8188.0,67.0
1788690317.793827,1.0,620.0,8188.0,67.0
1788690317.993881,1.0,620.0,8188.0,67.0
1788690318.194063,1.0,620.0,8188.0,67.0
1788690318.394252,1.0,620.0,8188.0,67.0
1788690318.594466,1.0,620.0,8188.0,67.0
1788690318.794659,1.0,620.0,8188.0,67.0
1788690318.994860,1.0,635.0,8188.0,67.0
1788690319.195064,1.0,1599.0,8188.0,67.0
1788690319.395256,1.0,1599.0,8188.0,67.0
1788690319.595452,100.0,1599.0,8188.0,78.0
1788690319.797896,100.0,1599.0,8188.0,78.0
1788690319.998076,100.0,1601.0,8188.0,79.0
1788690320.198349,100.0,1599.0,8188.0,79.0
1788690320.398538,100.0,1599.0,8188.0,79.0
1788690320.598727,100.0,1601.0,8188.0,79.0
1788690320.798891,100.0,1599.0,8188.0,79.0
1788690320.999089,100.0,1599.0,8188.0,79.0
1788690321.199281,100.0,1599.0,8188.0,79.0
1788690321.399474,100.0,1599.0,8188.0,79.0
1788690321.599667,100.0,1599.0,8188.0,79.0
1788690321.799912,100.0,1601.0,8188.0,79.0
1788690322.000103,100.0,1601.0,8188.0,79.0
1788690322.200298,100.0,1601.0,8188.0,79.0
1788690322.400490,100.0,1601.0,8188.0,79.0
1788690322.600688,100.0,1599.0,8188.0,80.0
1788690322.800884,100.0,1599.0,8188.0,80.0
1788690323.001074,100.0,1599.0,8188.0,80.0
1788690323.201267,100.0,1599.0,8188.0,80.0
1788690323.401457,100.0,1599.0,8188.0,80.0
1788690323.601660,100.0,1603.0,8188.0,80.0
1788690323.801746,100.0,1599.0,8188.0,80.0
1788690324.001884,100.0,1601.0,8188.0,80.0
1788690324.202078,100.0,1599.0,8188.0,80.0
1788690324.402269,100.0,1599.0,8188.0,80.0
1788690324.602467,100.0,1599.0,8188.0,80.0
1788690324.802662,100.0,1601.0,8188.0,80.0
1788690325.002858,100.0,1601.0,8188.0,81.0
1788690325.202886,100.0,1599.0,8188.0,81.0
1788690325.403077,100.0,1599.0,8188.0,81.0
1788690325.603289,100.0,1599.0,8188.0,81.0
1788690325.803484,100.0,1601.0,8188.0,81.0
1788690326.003676,100.0,1601.0,8188.0,81.0
1788690326.203882,100.0,1599.0,8188.0,81.0
1788690326.404072,100.0,1599.0,8188.0,81.0
1788690326.604265,100.0,1601.0,8188.0,81.0
1788690326.804456,100.0,1601.0,8188.0,81.0
1788690327.004648,100.0,1601.0,8188.0,81.0
1788690327.204839,100.0,1599.0,8188.0,81.0
1788690327.404886,100.0,1599.0,8188.0,81.0
1788690327.605088,100.0,1601.0,8188.0,82.0
1788690327.805282,100.0,1601.0,8188.0,82.0
1788690328.005475,100.0,1599.0,8188.0,82.0
1788690328.205672,100.0,1599.0,8188.0,82.0
1788690328.405873,100.0,1599.0,8188.0,82.0
1788690328.606065,100.0,1603.0,8188.0,82.0
1788690328.806264,100.0,1599.0,8188.0,82.0
1788690329.006461,100.0,1599.0,8188.0,82.0
1788690329.206654,100.0,1601.0,8188.0,82.0
1788690329.406844,100.0,1699.0,8188.0,82.0
1788690329.606889,100.0,1703.0,8188.0,82.0
1788690329.807081,100.0,1701.0,8188.0,82.0
1788690330.007283,100.0,1767.0,8188.0,83.0
1788690330.207484,100.0,1765.0,8188.0,83.0
1788690330.407675,100.0,1767.0,8188.0,83.0
1788690330.607868,100.0,1765.0,8188.0,82.0
1788690330.808068,100.0,1765.0,8188.0,82.0
1788690331.008259,100.0,1765.0,8188.0,83.0
1788690331.208452,100.0,1765.0,8188.0,83.0
1788690331.408656,100.0,1767.0,8188.0,83.0
1788690331.608852,100.0,1765.0,8188.0,83.0
1788690331.808881,100.0,1765.0,8188.0,83.0
1788690332.009103,100.0,1765.0,8188.0,83.0
1788690332.209295,100.0,1765.0,8188.0,83.0
1788690332.409489,100.0,1769.0,8188.0,83.0
1788690332.609676,100.0,1765.0,8188.0,83.0
1788690332.809877,100.0,1765.0,8188.0,83.0
1788690333.010071,100.0,1765.0,8188.0,83.0
1788690333.210262,100.0,1769.0,8188.0,83.0
1788690333.410451,100.0,1767.0,8188.0,83.0
1788690333.610680,100.0,1765.0,8188.0,83.0
1788690333.810879,100.0,1767.0,8188.0,83.0
1788690334.010962,100.0,1765.0,8188.0,83.0
1788690334.211157,100.0,1765.0,8188.0,83.0
1788690334.411349,100.0,1771.0,8188.0,83.0
1788690334.611544,100.0,1765.0,8188.0,84.0
1788690334.811744,100.0,1765.0,8188.0,84.0
1788690335.011892,100.0,1765.0,8188.0,84.0
1788690335.212089,100.0,1765.0,8188.0,84.0
1788690335.412284,100.0,1765.0,8188.0,84.0
1788690335.612400,100.0,1765.0,8188.0,84.0
1788690335.812600,100.0,1765.0,8188.0,84.0
1788690336.012800,100.0,1765.0,8188.0,83.0
1788690336.212889,100.0,1765.0,8188.0,83.0
1788690336.413280,100.0,1765.0,8188.0,83.0
1788690336.613475,100.0,1767.0,8188.0,84.0
1788690336.813672,100.0,1765.0,8188.0,84.0
1788690337.013873,100.0,1765.0,8188.0,84.0
1788690337.214065,100.0,1765.0,8188.0,84.0
1788690337.414256,100.0,1765.0,8188.0,84.0
1788690337.614449,100.0,1767.0,8188.0,84.0
1788690337.814638,100.0,1767.0,8188.0,84.0
1788690338.014833,100.0,1765.0,8188.0,84.0
1788690338.214961,100.0,1765.0,8188.0,84.0
1788690338.415159,100.0,1769.0,8188.0,84.0
1788690338.615358,100.0,1765.0,8188.0,84.0
1788690338.815549,100.0,1765.0,8188.0,84.0
1788690339.015739,100.0,1767.0,8188.0,84.0
1788690339.215887,100.0,1767.0,8188.0,84.0
1788690339.416079,100.0,1765.0,8188.0,84.0
1788690339.616269,100.0,1767.0,8188.0,84.0
1788690339.816472,100.0,1765.0,8188.0,84.0
1788690340.016660,100.0,1767.0,8188.0,84.0
1788690340.216854,100.0,1765.0,8188.0,84.0
1788690340.416881,100.0,1771.0,8188.0,84.0
1788690340.617071,100.0,1765.0,8188.0,85.0
1788690340.817265,100.0,1765.0,8188.0,85.0
1788690341.017456,100.0,1767.0,8188.0,85.0
1788690341.217650,100.0,1765.0,8188.0,85.0
1788690341.417848,100.0,1765.0,8188.0,85.0
1788690341.617893,100.0,1765.0,8188.0,84.0
1788690341.818088,100.0,1765.0,8188.0,84.0
1788690342.018284,100.0,1767.0,8188.0,85.0
1788690342.218475,100.0,1767.0,8188.0,85.0
1788690342.418667,100.0,1765.0,8188.0,85.0
1788690342.618856,100.0,1797.0,8188.0,84.0
1788690342.818887,100.0,1893.0,8188.0,84.0
1788690343.019085,100.0,1925.0,8188.0,85.0
1788690343.219278,100.0,1925.0,8188.0,85.0
1788690343.419469,100.0,1927.0,8188.0,85.0
1788690343.619660,100.0,1925.0,8188.0,84.0
1788690343.819857,100.0,1925.0,8188.0,84.0
1788690344.019884,100.0,1927.0,8188.0,85.0
1788690344.220076,100.0,1927.0,8188.0,85.0
1788690344.420269,100.0,1927.0,8188.0,85.0
1788690344.620463,100.0,1925.0,8188.0,85.0
1788690344.820655,100.0,1925.0,8188.0,85.0
1788690345.020847,100.0,1925.0,8188.0,85.0
1788690345.220886,100.0,1925.0,8188.0,85.0
1788690345.421076,100.0,1925.0,8188.0,85.0
1788690345.621268,100.0,1925.0,8188.0,85.0
1788690345.821473,100.0,1925.0,8188.0,85.0
1788690346.021665,100.0,1927.0,8188.0,86.0
1788690346.221858,100.0,1925.0,8188.0,86.0
