t,x,y,z,d_min
90.036,9.025317360402994,8.978997127535331,4.970502912653313,7.8617
90.052,9.025077717753696,8.979395517825875,4.970822672782711,7.8620
90.068,9.024935144094968,8.97963751552169,4.971012725401785,7.8623
90.084,9.024699334013407,8.980045366500866,4.971326323579688,7.8626
90.104,9.024558501479875,8.980291941732512,4.971512622836965,7.8629
90.116,9.024323840910585,8.980706712836831,4.9718201602586545,7.8633
90.132,9.024183527554202,8.980957422456603,4.9720029779870485,7.8635
90.148,9.0239529207411,8.981378522224968,4.972305017198747,7.8639
90.168,9.023771532122705,8.981717827852135,4.972544416733734,7.8642
90.184,9.02354669839411,8.982141939456515,4.972841019327807,7.8646
90.2,9.02341400587697,8.982396300249455,4.9730175612982785,7.8648
90.216,9.023196039466313,8.982820454514586,4.973309327461054,7.8652
90.232,9.023066389689694,8.983074925909463,4.973482924374955,7.8655
90.248,9.022851320561461,8.983498490415673,4.973769833004572,7.8659
90.268,9.022723381283395,8.98375220108195,4.973940545939605,7.8661
90.28,9.022513936795237,8.984172959475684,4.974222694223814,7.8665
90.3,9.022349376708432,8.984508604585058,4.97444625502969,7.8668
90.316,9.022145036281906,8.98492577478628,4.974723100771226,7.8672
90.328,9.02202271233962,8.985174178887627,4.974887849695089,7.8674
90.348,9.021820087975392,8.985585746715127,4.975160278882287,7.8678
90.364,9.02169887798876,8.985830786170586,4.975322535317051,7.8681
90.38,9.021498067276442,8.986235468712977,4.975591221882455,7.8684
90.4,9.02137944340725,8.986475959384364,4.975751517423956,7.8687
90.412,9.02118328925998,8.98687265778686,4.976017413548762,7.8690
90.432,9.021025652374885,8.987186512145911,4.976229209084327,7.8693
90.448,9.020828378266819,8.98757523920542,4.976492974172905,7.8697
90.468,9.020712157583343,8.987806914001995,4.976650769140874,7.8699
90.48,9.020519788092612,8.98818966587415,4.97691297008029,7.8703
90.5,9.020404045196566,8.988416769693988,4.977069744214409,7.8705
90.512,9.020209982570943,8.988790109168422,4.9773300810005825,7.8708
90.532,9.020094486555625,8.989010976219605,4.977485650451961,7.8710
90.544,9.019904911334246,8.98937341743004,4.97774353962825,7.8714
90.564,9.019754130738542,8.989658071623092,4.977948334851597,7.8716
90.58,9.019567715850362,8.990007691923818,4.978202043962268,7.8720
90.596,9.019458532812694,8.990213874190323,4.978352925110855,7.8722
90.612,9.019280524901527,8.990549750273656,4.978602004132537,7.8725
90.628,9.01917505273498,8.990745701593482,4.978749994666487,7.8727
90.644,9.019000998381584,8.99106357991381,4.978994198803694,7.8730
90.664,9.018899065540003,8.991249668477744,4.979139277568081,7.8732
90.676,9.018734972729387,8.991551829925873,4.979378735375226,7.8734
90.696,9.018607726046042,8.991784814473798,4.979568156329613,7.8737
90.712,9.018453516747792,8.992065173458004,4.979802123518699,7.8739
90.728,9.01836287181088,8.992227276094495,4.979941022067129,7.8741
90.744,9.018216926102486,8.99248784588567,4.980170131553566,7.8744
90.76,9.018131616725197,8.992637564038608,4.980306143412092,7.8745
90.776,9.017994828990552,8.99287540541187,4.9805301323175515,7.8748
90.792,9.017916433499838,8.993011356026502,4.980662756356872,7.8749
90.808,9.017790312627657,8.993225629605382,4.980880633883183,7.8751
90.824,9.01769297454037,8.993385504222461,4.981051929242502,7.8753
90.844,9.017579035294126,8.993570940034312,4.981262171469676,7.8755
90.86,9.01751455886727,8.99367496413864,4.981386236723375,7.8756
90.876,9.017412437740274,8.993834556600506,4.981589637743236,7.8758
90.896,9.017354752994725,8.993922518274845,4.981709710904177,7.8759
90.908,9.017266446249023,8.994055556887057,4.98190656613939,7.8760
90.924,9.017218185260145,8.994127171342713,4.982022699029332,7.8761
90.94,9.017145924832628,8.994234138897335,4.982213066374269,7.8763
90.96,9.017093941033338,8.994307094051559,4.9823625701184255,7.8764
90.976,9.01703524701664,8.99438186117861,4.9825458948403,7.8765
90.992,9.017003094356275,8.994417782559816,4.982654027536768,7.8765
91.008,9.016958001465763,8.994463386768103,4.982831096269439,7.8766
91.024,9.016936309499064,8.994482335465626,4.982935383401287,7.8767
91.04,9.016907109594735,8.994499218263314,4.9831059671443665,7.8767
91.06,9.016892383214822,8.994500766625801,4.983206421007651,7.8768
91.072,9.016872244722329,8.994489265137956,4.983370589995559,7.8768
91.096,9.016862043370557,8.994467290556079,4.983498949957192,7.8768
91.108,9.016856913116403,8.994423613945475,4.983655661661972,7.8769
91.128,9.01685801599913,8.994388679538408,4.983747697272435,7.8769
91.14,9.01686627386592,8.994316966048146,4.983897749854996,7.8769
91.156,9.016873160228434,8.994266458296805,4.983985861872412,7.8769
91.172,9.016886168655164,8.99416928034471,4.984129485590065,7.8768
91.192,9.016896525447837,8.99410338821822,4.9842136917173425,7.8768
91.204,9.016917088866062,8.99397921047447,4.984350677550526,7.8768
91.228,9.01693617196157,8.993868141672687,4.984457042504026,7.8767
91.24,9.01696266090614,8.993714824506666,4.984585731171891,7.8766
91.256,9.016978616414608,8.993614319912908,4.984660633741894,7.8766
91.272,9.017004124529526,8.993432924455522,4.984781442554651,7.8765
91.288,9.017019149294141,8.993316040383286,4.984851397984072,7.8764
91.304,9.017043090076749,8.993109542737171,4.984963643659468,7.8763
91.324,9.017056696504769,8.992977998300688,4.985028388166947,7.8762
91.336,9.01707859011255,8.99274664020522,4.985131939312042,7.8761
91.36,9.017093213024516,8.992552256342941,4.9852108188238065,7.8759
91.372,9.01710686995382,8.992298031439,4.985304198578173,7.8758
91.388,9.017112294172726,8.992139026336554,4.985357248118587,7.8756
91.404,9.01711507826663,8.991862930949512,4.985440420461776,7.8754
91.42,9.017114464536704,8.991691461367896,4.985486995738502,7.8753
91.436,9.017110508928862,8.991397600135688,4.985558490772279,7.8751
91.452,9.017105118038772,8.991215876484196,4.985597416962398,7.8749
91.468,9.01708709685558,8.990903344386364,4.985655125266649,7.8747
91.492,9.01706470946805,8.99064523960575,4.985694315697512,7.8745
91.504,9.017028644378312,8.990312541116268,4.985733933881107,7.8742
91.524,9.017002292596235,8.990107380505295,4.98575241010996,7.8740
91.536,9.016950559356754,8.989756560409193,4.98577377565372,7.8737
91.552,9.016915212780003,8.989541562365773,4.985780673722693,7.8735
91.568,9.016849210839275,8.989175591131652,4.985781824679328,7.8732
91.584,9.01680583334238,8.98895256010166,4.985776067279153,7.8730
91.6,9.016727106426572,8.988575390299287,4.9857553492837,7.8726
91.62,9.016658853614947,8.988268486229703,4.985728571936737,7.8723
91.636,9.016565503912526,8.9878773023375,4.985682125006749,7.8719
91.652,9.016506113624988,8.987639620813443,4.985647217902369,7.8717
91.668,9.016401069527722,8.987239473271938,4.985577112490398,7.8713
91.688,9.016334458545261,8.986996294780496,4.985527828099997,7.8710
91.7,9.016216373325546,8.986587707110838,4.985433649542204,7.8706
91.716,9.016140862381285,8.98634043059226,4.985369900606526,7.8703
91.732,9.016008830381331,8.98592374344197,4.9852515829599255,7.8699
91.756,9.015896650234705,8.98558677208535,4.985146201809026,7.8695
91.768,9.015749003924274,8.985161523065095,4.9850011589234775,7.8691
91.788,9.015656421107916,8.98490378769122,4.98490709627968,7.8688
91.8,9.015494944683786,8.984469856177778,4.984738896578916,7.8683
91.82,9.015394129219553,8.984207434773715,4.984631315494803,7.8680
91.832,9.01522014955724,8.9837655422442,4.984441302973429,7.8675
91.848,9.015111479818755,8.983496642025639,4.9843211085898895,7.8671
91.864,9.014924363075057,8.98304297177719,4.984110822591399,7.8666
91.888,9.014768849875592,8.982676437933687,4.983933898821697,7.8662
91.9,9.014567296702257,8.982213901819096,4.983702419655204,7.8656
91.916,9.014442323771187,8.981934087399754,4.98355831937169,7.8653
91.932,9.01422761119562,8.981463511487147,4.983309998413594,7.8647
91.948,9.014095553556633,8.981178547634807,4.983156406798845,7.8644
91.964,9.013871123315145,8.980697461973586,4.982893251360059,7.8638
91.984,9.0137342922281,8.98040504733946,4.982731244872098,7.8634
91.996,9.013502930525792,8.979910737804941,4.982454797374531,7.8628
92.02,9.013312980333192,8.979509709301873,4.982228343765245,7.8623
92.032,9.013068375277294,8.979003293548006,4.981939393295568,7.8617
92.048,9.012919825224088,8.978695786113006,4.981763220086322,7.8613
92.064,9.012670046040204,8.978176424385216,4.981465516077829,7.8607
92.08,9.012517725421045,8.977861267169809,4.981284852618748,7.8603
92.096,9.01225773972571,8.977330720807979,4.9809810464765265,7.8596
92.112,9.012098890262466,8.977010094669332,4.980797423454292,7.8592
92.128,9.011830122470325,8.976471303493325,4.98048969537954,7.8585
92.148,9.011614677414615,8.976036958963682,4.980242455256484,7.8580
92.164,9.011345047992513,8.97549016996663,4.979932670051272,7.8573
92.18,9.011183020585085,8.975160104303846,4.979746768398006,7.8569
92.196,9.010911201385865,8.974607230761546,4.979437570261858,7.8562
92.212,9.010748405351578,8.97427374767353,4.979252757050432,7.8558
92.228,9.010480301107846,8.973716347269056,4.978946467058497,7.8551
92.244,9.010320005883393,8.973380764635603,4.978764020222202,7.8547
92.26,9.01005123700104,8.97281925838624,4.978462606659734,7.8540
92.284,9.00983750486821,8.972369723980563,4.978224114875104,7.8535
92.296,9.009573146048126,8.971808546115266,4.977929591963053,7.8528
92.312,9.009415924889352,8.971472770114188,4.977755039732153,7.8524
92.328,9.009154733762655,8.97091434116576,4.97746829257373,7.8517
92.344,9.008999306107231,8.970579162671134,4.977299058400637,7.8513
92.36,9.00874525683451,8.970021567603576,4.97702226174555,7.8506
92.376,9.00859507131024,8.969688686215358,4.976859590442077,7.8502
92.392,9.008348444571995,8.969137890144907,4.9765944792345005,7.8495
92.416,9.00815483047442,8.968701873511742,4.976388117866014,7.8490
92.428,9.00791980992468,8.968163411533695,4.976137609280638,7.8484
92.444,9.007781992268372,8.967843800303367,4.975991388176057,7.8480
92.46,9.007554754335258,8.967316713035077,4.975754754209486,7.8474
92.48,9.007421273609056,8.967003436941036,4.975617053801397,7.8470
92.492,9.007203358743576,8.966486873289675,4.975394702156695,7.8464
92.508,9.007075006119635,8.966180847918661,4.975265549014951,7.8461
92.524,9.00686495245318,8.965678125801263,4.975057386034053,7.8455
92.548,9.006700391059255,8.96528411982329,4.974897290179049,7.8450
92.56,9.006499396251499,8.964800630301928,4.974705323091285,7.8445
92.576,9.006380931719038,8.964515321876297,4.974594546251006,7.8441
92.592,9.006188518355808,8.964048339976081,4.974417308923867,7.8436
92.612,9.00607674635842,8.963773487244296,4.974315434248762,7.8433
92.624,9.005895441251825,8.963325186176965,4.974153262918528,7.8428
92.64,9.00578790943355,8.963062290534854,4.974060585031865,7.8425
92.656,9.005609822228402,8.96263437598587,4.97391377796432,7.8420
92.676,9.005469941971526,8.962301520924795,4.97380321549416,7.8416
92.692,9.00529712423416,8.961896827579132,4.973673527022707,7.8412
92.708,9.005194147079756,8.961660245232267,4.9736002471316345,7.8409
92.724,9.005023597542735,8.96127620876734,4.973485698426765,7.8405
92.74,9.004921419448097,8.961052119304155,4.973421564635478,7.8402
92.756,9.004752952077645,8.960689554694099,4.973322515112371,7.8398
92.776,9.004653185485113,8.960477801195742,4.9732679139509415,7.8396
92.788,9.004487981049813,8.960134760762974,4.973185174103809,7.8392
92.808,9.004355092318978,8.95986937130767,4.973126606550245,7.8389
92.824,9.004187848565898,8.959548436384623,4.9730631224109825,7.8385
92.844,9.004086974152234,8.959361701716297,4.973030299515338,7.8383
92.856,9.003919943422169,8.959059637181962,4.97298436265769,7.8380
92.872,9.003819787081524,8.95888400146895,4.972962055738298,7.8378
92.888,9.003650694850178,8.95860158670188,4.972933745336606,7.8375
92.904,9.003548510691292,8.958438006237822,4.972922109378919,7.8373
92.92,9.003378812601236,8.958173875779568,4.972911568774301,7.8370
92.944,9.003243640888192,8.957969904929488,4.97291102167289,7.8368
92.956,9.003075144782716,8.957723601256545,4.972920137267125,7.8365
92.976,9.002974591178296,8.957580483795361,4.972930782920284,7.8364
92.988,9.002807102363803,8.95734874577958,4.972956932569625,7.8361
